,Source File,Sentence Pair,Word Counts,Gold Standard Value,Edit Distance,Jaccard Distance,BLEU Metric Score
883,train-STS,"['The Bush administration blames Hussein loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops for the wave of bombings and guerrilla attacks.', 'The Bush administration blames the wave of bombings and guerrilla attacks on Saddam loyalists and foreign Muslim militants who have entered Iraq to fight U.S. troops.\n']","[26, 26]",5.0,17,0.14285714285714285,0.9523639458988978
884,train-STS,"['It later emerged that he had broken his right thigh and bones in his right wrist and elbow.', 'Tour doctors later confirmed that he had broken his right leg near the hip and also sustained wrist and elbow fractures.\n']","[18, 21]",4.0,11,0.5769230769230769,0.6942148760330579
885,train-STS,"['The author is one of several defense experts expected to testify.', 'Spitz is expected to testify later for the defense.\n']","[11, 9]",3.0,10,0.625,0.7039160923914621
886,train-STS,"['""The figures are becoming catastrophic,"" said Dr. Patrick Pelloux, the president of the association of emergency room physicians.', 'This is unacceptable,"" said Patrick Pelloux, the president of France\'s Association of Emergency Doctors.\n']","[18, 14]",2.5,13,0.6785714285714286,0.7502026352621675
887,train-STS,"['""Whatever has happened to you by way of punishment is certainly more than enough,"" Covello told the 49-year-old, whose family, friends and supporters filled half the courtroom.', '""What has happened to you, sir, by way of punishment, is certainly more than enough,"" Covello said.\n']","[27, 17]",3.0,19,0.45454545454545453,0.458313098469711
888,train-STS,"['The mother also alleged in the lawsuit that she was sexually assaulted by one of the guards.', 'The mother also contended that she was sexually assaulted by one of the guards during the 1998 confrontation.\n']","[17, 18]",4.0,8,0.3333333333333333,0.7818181818181819
889,train-STS,"['The two-year note US2YT=RR fell 5/32 in price, taking its yield to 1.23 percent from 1.16 percent late on Monday.', 'The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday.\n']","[20, 21]",2.0,7,0.4642857142857143,0.856
890,train-STS,"['As part of a restructuring Peregrine sold its Remedy help desk software unit last year to BMC Software Inc.', 'Peregrine sold its Remedy business unit to BMC Software in November for $355 million.\n']","[19, 14]",3.0,16,0.6666666666666666,0.6376038579956024
891,train-STS,"['Yes, from today Flash memory purchased from AMD or Fujitsu will be branded Spansion.', 'Spansion Flash memory solutions are available worldwide from AMD and Fujitsu.\n']","[14, 11]",2.625,12,0.65,0.8072481198420192
892,train-STS,"[""The world's two largest automakers said their U.S. sales declined more than predicted last month as a late summer sales frenzy caused more of an industry backlash than expected."", 'Domestic sales at both GM and No. 2 Ford Motor Co. declined more than predicted as a late summer sales frenzy prompted a larger-than-expected industry backlash.\n']","[29, 26]",3.2,20,0.675,0.8154220030875801
893,train-STS,"['A tropical storm rapidly developed in the Gulf of Mexico Sunday and was expected to hit somewhere along the Texas or Louisiana coasts by Monday night.', 'A tropical storm rapidly developed in the Gulf of Mexico on Sunday and could have hurricane-force winds when it hits land somewhere along the Louisiana coast Monday night.\n']","[26, 28]",4.0,13,0.5,0.8255813953488372
894,train-STS,"['The pressure may well rise on Thursday, with national coverage of the final round planned by ESPN, the cable sports network.', 'The pressure will intensify today, with national coverage of the final round planned by ESPN and words that are even more difficult.\n']","[21, 22]",3.2,12,0.5625,0.8646616541353384
895,train-STS,"[""Pataki praised Abraham's decision, and LIPA Chairman Richard Kessel said the cable should be kept in operation permanently."", 'LIPA Chairman Richard Kessel said that meant the cable could be used ""as we see fit.\n']","[18, 16]",2.4,16,0.7,0.6018882721424546
896,train-STS,"['Part of the accord was the implementation of a special health council that would monitor health spending and progress in reforming the health system.', 'A key portion of the accord was the implementation of a special council to monitor health spending, set goals for the system and measure progress in reforming health care.\n']","[24, 29]",4.4,15,0.43333333333333335,0.8197674418604651
897,train-STS,"['Dynes came to UC San Diego in 1991 after 22 years as a physicist with AT&T Bell Labs.', 'Dynes has been at UC San Diego since 1991 after spending 22 years with AT&T Bell Labs, where he worked on superconductors and other materials.\n']","[18, 25]",3.6,17,0.5714285714285714,0.5874125874125874
898,train-STS,"['Shares in BA were down 1.5 percent at 168 pence by 1420 GMT, off a low of 164p, in a slightly stronger overall London market.', 'Shares in BA were down three percent at 165-1/4 pence by 0933 GMT, off a low of 164 pence, in a stronger market.\n']","[25, 23]",2.4,8,0.3793103448275862,0.8196699491807515
899,train-STS,"['The Senate agreed Tuesday to lift a 10-year-old ban on the research and development of low-yield nuclear weapons.', 'Both the House and Senate bills would end the ban on research and development of low-yield nuclear weapons.\n']","[18, 18]",3.6,10,0.5,0.8486746921890228
900,train-STS,"['Meningitis is an infection of the spinal cord fluid and the tissue around the brain.', ""Meningitis is an infection of the fluid in a person's spinal cord and around the brain.\n""]","[15, 16]",4.6,8,0.2777777777777778,0.8977272727272727
901,train-STS,"['The companies, Chiron and Aventis Pasteur, together made about 80 million doses of the injected vaccine, which ordinarily would have been enough to meet U.S. demand.', 'Chiron and Aventis Pasteur together made about 80 million doses, ordinarily enough for U.S. demand, The Associated Press reported.\n']","[26, 19]",4.4,18,0.46875,0.7125189559598996
902,train-STS,"['Mayor Joe T. Parker said late Thursday that the three workers were two men and a woman who were inside the building when the first blast occurred.', 'The missing workers, two men and a woman, were inside the building when the first blast occurred, Mayor Joe T. Parker said.\n']","[27, 22]",4.4,18,0.2857142857142857,0.7698939722061711
903,train-STS,"['London-based NCRI official Ali Safavi told Reuters: ""We condemn this raid, which is in our view illegal and morally and politically unjustifiable.""', '""We condemn this raid which is in our view illegal and morally and politically unjustifiable,"" London-based NCRI official Ali Safavi told Reuters by telephone.\n']","[22, 24]",4.6,20,0.10714285714285714,0.9125
904,train-STS,"['Investigators uncovered a 4-inch bone fragment from beneath the concrete slab Thursday, but it turned out to be an animal bone, authorities said.', 'Investigators uncovered a 4-inch bone fragment Thursday night, but authorities said it was from an animal.\n']","[23, 16]",4.4,15,0.38461538461538464,0.6748667377553955
905,train-STS,"['Joining Stern and McEntee on stage was International Union of Painters and Allied Trades President James Williams.', 'The International Union of Painters and Allied Trades endorsed Mr Dean several weeks ago.\n']","[17, 14]",2.6,13,0.6666666666666666,0.6978458193989021
906,train-STS,"['It exploded in his hands, but the former Italian prime minister was unhurt.', 'The letter bomb sent to Prodi exploded in his hands but he was unhurt.\n']","[13, 14]",3.6,12,0.6363636363636364,0.7987771022886451
907,train-STS,"['Some 95 million Americans -- half of all households -- invest in mutual funds.', 'About half of all U.S. households have money in mutual funds.\n']","[14, 11]",4.2,8,0.5555555555555556,0.6728621128790293
908,train-STS,"[""Halabi's military attorney, Air Force Maj. James Key, denied the charges, which could carry a death penalty."", 'The attorney representing al-Halabi, Air Force Maj. James Key III, denied the charges, according to The Associated Press.\n']","[17, 18]",3.2,11,0.6071428571428571,0.7868852459016393
909,train-STS,"['Waksal, in a letter to the court, said: ""I tore my family apart.', 'In seeking leniency, Waksal apologized to the court, his employees and his family.\n']","[13, 13]",2.0,13,0.7083333333333334,0.6385542168674698
910,train-STS,"['Since early May, the city has received 1,400 reports of dead blue jays and crows, Jayroe said.', 'Since early May, the city has received 1,400 reports, he said.\n']","[17, 11]",2.8,7,0.4,0.591955181267958
911,train-STS,"[""But Forest, the Freedom Organisation for the Right to Enjoy Smoking Tobacco, said: ''Mention the word prohibition and everyone knows what happened there."", 'Forest, the Freedom Organisation for the Right to Enjoy Smoking Tobacco, said it had greeted The Lancet\'s call with ""amusement and disbelief\'"".\n']","[23, 22]",1.6,15,0.5945945945945946,0.8154627281366977
912,train-STS,"['The House has passed prescription-drug legislation in the last two sessions, but the Senate has failed to do so.', 'The House has passed bills the past two Congresses, but the Senate has not.\n']","[19, 14]",3.4,9,0.5652173913043478,0.5981234491300758
913,train-STS,"[""Once converted, BayStar will own an aggregate of approximately 2.95 million shares of SCO common stock or 17.5 percent of the company's outstanding shares."", ""The investment gives Larkspur, Calif.-based BayStar more than 2.9 million shares of SCO common stock, or 17.5 percent of the company's outstanding shares.\n""]","[24, 23]",4.0,12,0.5,0.8774193548387097
914,train-STS,"['The elderly and those with weakened immune systems are also urged to protect against mosquito bites.', 'But for the elderly and those with weakened immune systems, it can be fatal.\n']","[16, 14]",2.6,11,0.68,0.6936133532997006
915,train-STS,"[""OPEC producers at a meeting on Wednesday are set to pressure independent oil exporters to contribute to the cartel's next supply cut to allow for the return of Iraqi oil."", ""OPEC this week is set to pressure independent exporters to back the cartel's next supply cut to prevent the resumption of Iraqi exports undercutting oil prices.\n""]","[30, 26]",2.8,16,0.5555555555555556,0.8575306437798599
916,train-STS,"['The Winston-Salem, North Carolina company opened six stores during the quarter, bringing the total to 282.', 'Six new Krispy Kreme stores were opened in the first quarter, bringing the total number of stores to 282.\n']","[16, 19]",3.0,13,0.6153846153846154,0.8018867924528302
917,train-STS,"['Ms Lafferty\'s lawyer, Thomas Ezzell, told a Kentucky newspaper: ""My understanding of this is that there is a lower percentage of successful impregnations with frozen.', '""My understanding of this is that there is a lower percentage of successful impregnations with frozen,"" Ezzell said.\n']","[25, 18]",3.6,17,0.3793103448275862,0.6409659746070142
918,train-STS,"['The Federal Trade Commission (FTC) asked Congress today for additional authority to fight unwanted Internet spam, which now accounts for up to half of all e-mail traffic.', 'The Federal Trade Commission asked Congress yesterday for broader powers to attack the rapidly growing problem of spam, which new studies show accounts for half of all e-mail traffic.\n']","[27, 29]",5.0,17,0.55,0.8315217391304348
